Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Qatar,QAT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,126.3515256,139.3007781,150.3112501,152.4422118,117.352646,103.1545366,89.17302872,74.09325965,77.74598028,68.02992229,52.78765408,40.29153168,40.57688172,34.40882718,46.99521096,42.22386184,42.44577979,41.30476946,40.7373366,41.12032064,38.57920145,39.63192504,40.39884426,40.18326471,41.05642305,40.79152287,43.06726223,50.67611262,51.74613291,53.11363265,49.22843645,47.83611756,50.89924846,51.38945214,53.23560903,52.77281054,50.35396693,46.4559261,43.34932562,39.76125348,44.6608553,51.19645289,53.59838787,53.29321351,51.47626694,48.65870184,46.04299441,44.8204115,44.52016364,44.59624726,41.26148651,47.09390757,44.6800608,48.15751467,
Romania,ROU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,6.264992915,6.229498454,6.442142367,6.97030733,6.998245173,7.469865452,8.113384813,8.408659348,9.034285823,9.203612885,9.042650965,9.023046946,8.923421034,8.978528735,8.841584084,8.761879592,8.972094696,9.248800515,9.386116424,9.278720709,8.091894456,6.608620306,6.069846283,5.759213962,5.637800723,5.880621241,6.036905957,5.514087138,4.842281701,4.147304829,4.340673078,4.717280025,4.758262306,4.994821159,4.921403142,4.900775973,5.229586444,5.127687224,5.130116918,4.206940208,4.116023656,4.457703198,4.368663231,3.979224461,3.967009057,4.051925512,3.99419011,4.175138594,4.261570702,4.189240895,3.929562295,4.204955125,3.988859596,3.713286182,
Russian Federation,RUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,10.03030429,9.980364454,10.43969934,11.01153171,11.51376132,12.07766319,12.44447971,12.63459295,13.43707427,13.53102581,13.87893964,13.74537698,13.85743806,14.01243259,14.1540145,14.31613118,14.6781944,15.00372769,15.2602307,15.25138944,16.46461431,16.12951882,14.81659495,13.53068805,12.20366607,11.89675105,11.63763228,10.8497494,10.9101107,11.28219086,11.46780222,11.53790307,11.52928902,12.01005529,12.06970358,12.1188174,12.4164803,12.45756927,12.36010057,11.64024617,12.22859367,12.81348852,12.69193619,12.26790427,12.13378879,12.14773716,11.96120883,12.13513139,12.66482591,13.13010236,12.59110356,13.52657132,14.0403956,14.38891528,
Rwanda,RWA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.017484498,0.017024208,0.018055439,0.01831971,0.017857829,0.020769455,0.026780706,0.025939807,0.028221484,0.027536154,0.063176469,0.074232482,0.073675285,0.079961919,0.072597754,0.073386618,0.071556723,0.070020074,0.078256952,0.076120025,0.074952812,0.066108974,0.064946339,0.062722932,0.070564659,0.082867505,0.070296108,0.062125753,0.061497107,0.063022281,0.082834881,0.08392568,0.097426484,0.082486353,0.077862328,0.081914817,0.080038747,0.070921964,0.069092352,0.0691024,0.070772595,0.072027542,0.078135525,0.084834685,0.084207696,0.094888137,0.101382788,0.107301554,0.116672042,0.118001553,0.11083867,0.125890473,0.118833524,0.117955027,
South Asia,SAS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.344830361,0.338264034,0.345043234,0.337031378,0.351164754,0.365122763,0.380960613,0.379842658,0.36639248,0.385380823,0.39210237,0.419978083,0.432907057,0.450195101,0.482074898,0.491982864,0.522173115,0.547035759,0.567598907,0.594366102,0.61290509,0.643933098,0.655215649,0.670820866,0.699632925,0.73626457,0.756805169,0.781732376,0.786874042,0.825086108,0.839448502,0.841533861,0.857840669,0.870220971,0.921710516,0.947233275,0.994130761,1.065952471,1.118621864,1.204453201,1.262796235,1.324208449,1.428482903,1.451142809,1.544915955,1.545161334,1.565635602,1.63736792,1.711211982,1.676812648,1.52014645,1.657088064,1.763829629,1.878579564,
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,13.23503075,15.64884932,19.47988106,25.1947718,25.1533433,19.57620317,23.06833311,23.54227227,23.7127692,26.63487793,31.06277996,27.15184413,26.11743947,24.43345396,17.7095314,16.64233047,15.74359525,16.12685338,16.54922312,15.85112112,16.34304577,15.91510387,16.34100235,16.46131071,17.15775794,16.34091327,16.66684621,16.22364694,16.72005809,16.43698728,16.39519458,16.18336807,16.3989211,16.41172214,16.62551323,16.84734208,17.09010387,17.34038235,18.05610705,18.33435229,20.3045213,20.29380277,20.60987293,19.80851147,20.69713694,20.50686431,19.69041808,19.47617865,19.20884231,19.30951241,18.09340366,18.98716957,18.81129406,18.48258528,
Sudan,SDN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.293721551,0.284696121,0.291063371,0.367161035,0.332721608,0.251244277,0.234527564,0.23599066,0.206008244,0.203566392,0.230266831,0.214576899,0.213272879,0.208511144,0.185076347,0.214077535,0.204793536,0.154943969,0.218653882,0.192923151,0.251790513,0.219917727,0.204109894,0.142611029,0.204371595,0.186303233,0.179549174,0.212338683,0.18599721,0.200618394,0.21568663,0.22961226,0.273621222,0.274722049,0.300105015,0.347605581,0.415066874,0.439486652,0.45726889,0.460682922,0.477483749,0.449245653,0.474552868,0.466412704,0.476932446,0.538705972,0.580280239,0.554132847,0.539979158,0.515394964,0.456248148,0.478809503,0.433405221,0.425102189,
Senegal,SEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.302037826,0.293055162,0.301794889,0.315177677,0.327949232,0.347972561,0.354860561,0.368468048,0.351933587,0.380157797,0.38375623,0.36927479,0.344439408,0.334002477,0.347649401,0.349678235,0.325114507,0.318151586,0.29721722,0.303537346,0.306300493,0.299379901,0.319940453,0.303967658,0.302223612,0.311298436,0.3276823,0.352076454,0.385932708,0.41586137,0.400250395,0.4418903,0.447353742,0.423778138,0.471641728,0.511620696,0.488187314,0.528353292,0.534784789,0.534326996,0.552209888,0.577070718,0.553187541,0.571817252,0.592286573,0.631630983,0.684837249,0.659302015,0.674554736,0.674399352,0.644121683,0.709801661,0.700103557,0.665128001,
Singapore,SGP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,3.175935295,3.129253632,3.702611039,4.041404469,4.175082967,4.1286131,4.427593424,4.843332043,5.441281441,5.778686805,5.727802415,5.904253534,5.901001562,6.321639082,6.63617621,6.938157288,7.071336404,7.106270062,7.795312054,8.015146196,10.38622547,10.67885603,10.58520481,11.91279477,12.18122706,11.73035313,11.58385421,11.11532603,10.45764515,10.45998924,11.301037,11.09387793,10.82800321,10.31455522,10.68552684,9.782894592,9.535541815,9.449136872,8.868875372,8.774287614,9.630348815,9.904897826,9.442257856,9.748772124,9.849619469,9.970673904,9.449121794,10.13810318,9.61665469,9.801301606,9.476104272,10.21157533,9.89125109,9.643746975,
Solomon Islands,SLB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.373204062,0.364820053,0.380012325,0.445793417,0.532195795,0.427410035,0.407830343,0.41600985,0.399046971,0.413997643,0.430428119,0.586887307,0.502742947,0.533574685,0.460896974,0.443610487,0.338881998,0.435281706,0.514673992,0.480263445,0.481844102,0.484874377,0.51674451,0.508489991,0.507392788,0.447323209,0.439383953,0.440028075,0.440259526,0.428571429,0.535338469,0.576454217,0.592783899,0.59636944,0.603652254,0.618738097,0.609852846,0.647198074,0.645256393,0.632646326,0.672460636,0.674208104,0.64818011,0.660565262,0.606897625,0.521726891,0.488542058,0.485800791,0.499787759,0.494817667,0.491472106,0.503153066,0.518522122,0.523496728,
Sierra Leone,SLE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.133319274,0.130897916,0.127914133,0.129928792,0.137615354,0.140352316,0.142893932,0.14523455,0.144745681,0.163710106,0.157575176,0.147861297,0.145121315,0.149613143,0.136227302,0.147948103,0.159989057,0.234795356,0.232048813,0.199254494,0.150518439,0.196831711,0.124160959,0.121405874,0.124918975,0.13517009,0.151957154,0.146225089,0.152288813,0.155695532,0.098245528,0.116393151,0.116022838,0.118276752,0.114307757,0.103240591,0.127567666,0.115839142,0.110115456,0.108031414,0.11458023,0.137022954,0.150524799,0.16918251,0.175950009,0.144138921,0.145656103,0.138942737,0.134898604,0.129177595,0.131487188,0.131210898,0.133251869,0.127049049,
El Salvador,SLV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.436437458,0.428580211,0.481877286,0.513043452,0.510513141,0.5607884,0.557726153,0.561812643,0.586557381,0.535935727,0.445050659,0.441080042,0.407357354,0.413479552,0.396248189,0.424683321,0.412917161,0.484148957,0.469279902,0.458994082,0.480209551,0.60193879,0.666534303,0.714581401,0.820982515,0.890208848,0.786731265,0.957930581,0.997656604,0.984663251,0.975423691,1.010965037,1.011620726,1.09668941,1.136948219,1.170661675,1.230624364,1.293964682,1.175294566,1.13996064,1.107535304,1.152652482,1.144083841,1.079748141,1.104713567,1.174527902,1.181573345,1.066816576,1.141353743,1.302408524,1.067257256,1.203910239,1.260763983,1.328066458,
San Marino,SMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.152817426,0.148865555,0.144284613,0.145368094,0.15284782,0.154948814,0.156832223,0.1583167,0.150034518,0.152997265,0.138035502,0.152385594,0.139544025,0.144633399,0.139117281,0.1317439,0.145481124,0.144127902,0.1299728,0.125301888,0.088623006,0.069873315,0.057920524,0.057787299,0.054747561,0.05422095,0.054219526,0.052412127,0.051291062,0.050717971,0.071333915,0.071609556,0.076889545,0.075324268,0.072152528,0.070958645,0.071705148,0.069604265,0.065720182,0.065018555,0.064607386,0.064419058,0.063308713,0.061594795,0.058128155,0.059078887,0.05785177,0.054958798,0.05350595,0.054550657,0.054680773,0.053649289,0.048657736,0.047291149,
Serbia,SRB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.026005184,1.04837129,1.101244339,1.221061364,1.28645731,1.217004931,1.262509778,1.19753917,1.110815414,1.183124894,1.166114877,1.120085407,1.086699198,1.066865802,1.085707571,1.083638227,1.04760068,1.05766238,1.058572916,1.03469675,1.021170461,0.989916668,0.971154085,0.941222855,0.925751589,0.95776415,0.994116908,0.997141429,0.97565155,0.931837426,0.933395654,0.941123988,0.922868576,0.951983153,0.978362834,0.975943268,0.952424806,0.951469761,0.97809557,0.907468839,0.925639703,0.905849068,0.907322441,0.930080466,0.938742483,0.896819432,0.886307806,0.873301682,0.869056334,0.863798192,0.765886027,0.785366059,0.752370199,0.721289639,
South Sudan,SSD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.931965261,0.952053115,0.999480856,1.108145437,1.167523521,1.104655306,1.146085324,1.088377314,1.011089207,1.078415903,1.065456327,1.024110482,0.99250739,0.974948677,0.992071069,0.99031742,0.958061648,0.967433372,0.967561427,0.944971696,0.931663675,0.901852739,0.882382053,0.855349375,0.841099277,0.869776235,0.902456796,0.90473604,0.885089634,0.844981392,0.846947658,0.854790754,0.837886863,0.864005694,0.888239079,0.885114822,0.864069312,0.863222565,0.887424553,0.823837675,0.839652521,0.822580271,0.824777345,0.846352299,0.855969774,0.819171702,0.81188516,0.799649294,0.796751975,0.792791352,0.702733804,0.720071267,0.68942094,0.661241389,
Small states,SST,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,4.36160277,4.283793857,4.524951059,4.932151348,5.080593017,5.202935641,5.437916586,5.618181481,5.81661437,5.856492325,6.041325211,5.969504873,5.928581473,5.807868438,5.738066728,5.556855788,5.453947631,5.448566135,5.351526657,5.13848324,5.659055645,5.434844112,4.713011284,4.41003472,4.692959782,4.467762116,4.615398724,4.6184622,4.632749533,4.635102616,4.683130153,4.850782968,4.755213707,5.214628743,5.360026872,5.716300543,6.062686117,6.278025293,6.10756615,5.755004818,6.220037675,6.143734036,5.954266794,5.893766373,5.845987837,5.569920499,5.426326507,5.412541425,5.450566745,5.106041499,4.754753347,4.767648217,4.738120068,4.635862529,
Sao Tome and Principe,STP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.185504857,0.181520232,0.176453894,0.178748279,0.188964475,0.191447156,0.193427948,0.194959529,0.192976097,0.217138345,0.208028901,0.195795855,0.178522652,0.191607588,0.181401207,0.176701209,0.198830409,0.273000992,0.24371681,0.219205028,0.313059034,0.406533171,0.338771368,0.324219918,0.387999879,0.392156863,0.400841109,0.395185788,0.397865735,0.405077154,0.382591065,0.378479932,0.426888649,0.470698376,0.523762722,0.553084342,0.580180876,0.575132587,0.604742423,0.646039145,0.683160801,0.691627749,0.710518953,0.699981361,0.670844196,0.696486612,0.711869566,0.705416244,0.68605575,0.782128665,0.807137765,0.804195332,0.905415258,0.927357702,
Suriname,SUR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.651899368,1.600277599,1.815994947,1.896293826,1.718164176,1.921670885,1.840381777,2.032373587,2.101430661,2.098505834,2.062992671,1.750124514,1.545059819,1.130308967,0.989290751,1.268825651,1.266790712,0.99392559,1.19459907,1.398842827,2.660408783,3.0160501,2.932548511,2.933335241,2.928440367,2.935480417,2.837089534,2.86028652,2.847360988,2.731326406,3.105049272,3.124588951,2.251128283,2.437333881,2.711495691,3.251218437,2.91620714,2.663384907,2.716823795,2.669951138,3.18080895,3.515385542,4.344217278,4.020421075,4.554610661,4.685133256,5.036264987,4.126067645,3.586744574,4.392275591,4.25253586,4.220289499,4.074689809,4.179771851,
Slovak Republic,SVK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,9.669489578,9.619921144,9.70014502,9.904329363,9.962357315,10.16118022,10.26349894,10.57555819,11.74221518,11.88149844,12.59823909,12.12713849,11.68620041,11.55815695,11.90749853,11.78057596,11.16492274,11.45376845,11.59380764,11.45539507,11.44045304,9.929526819,9.27303518,9.04442093,8.490551745,8.532974363,8.557046511,8.462537136,8.285032453,8.132419821,7.734972313,7.802553958,7.793897315,7.885436599,7.78163089,7.858108434,7.857430802,7.689657059,7.648469587,6.909393759,7.400006084,7.017748274,6.675371733,6.718688261,6.271637081,6.362991563,6.527014999,6.934600326,6.831625563,6.376854163,5.975129822,6.722368198,6.545512387,6.424040953,
Slovenia,SVN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,6.048961934,5.970828408,5.797859075,6.60067912,7.024646817,6.702234245,6.366271867,6.847838417,7.126742505,7.468770567,7.507961595,6.066725377,5.910694151,7.208473507,7.256409168,7.045226177,6.896769219,6.489373678,8.65579121,8.065515533,7.500897075,6.957036234,6.651546859,7.0191179,7.076201731,7.526916304,7.910579555,8.172487205,8.095763637,7.784644322,7.560566638,8.48157184,8.626543597,8.545231251,8.712366275,8.815960617,8.941644393,8.880632588,9.34445678,8.280853413,8.377839707,7.834159748,7.544044967,7.531191246,6.85273378,6.929433093,7.275977922,7.427549908,7.398304831,7.045444207,6.383741776,6.527649106,6.217531945,5.695223822,
Sweden,SWE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,11.95753818,10.98669183,10.97893454,11.0937732,10.23229908,10.41005259,11.23576825,10.72158652,10.02521993,10.38211274,9.461368955,8.537440585,7.796114069,7.092756146,7.02570171,7.49130639,7.671745743,7.412247297,7.170127289,6.784474772,6.676130572,6.688161998,6.943462712,6.912207186,7.168070591,7.096571076,7.663591825,6.98554905,7.11817705,6.963691288,6.535334496,6.526153445,6.653958484,6.659329651,6.456196126,6.039178823,6.067514968,5.776166221,5.608669842,5.045816456,5.638791801,5.128480012,4.803540653,4.5796317,4.411717689,4.377741172,4.296032937,4.163934928,3.874935702,3.807785804,3.650380231,3.828871319,3.452732308,3.358967078,
Eswatini,SWZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.509047723,0.495605528,0.495933772,0.508519157,0.507111735,0.554687762,0.52624539,0.509671545,1.003140859,0.972454907,1.035290726,0.942594778,0.920878473,0.66741836,0.732979525,0.81280551,0.862219149,0.870110538,0.886223772,0.886965863,1.266580165,1.199860381,0.967017731,0.843801927,1.502246677,1.460172933,1.146345726,1.148181814,1.155294988,1.226932562,1.053375507,1.057499829,1.021010136,0.940939346,0.925398753,0.917219482,0.920294051,0.94608533,0.922327931,0.949280326,0.76921693,0.732488663,0.721084331,0.85151196,0.864473171,0.893059494,0.974939692,0.958387836,0.949672735,0.994851993,0.9683675,1.032493973,1.109673587,1.129779132,
Sint Maarten (Dutch part),SXM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.994402985,1.954474815,1.897231791,1.935245729,2.050503133,2.082911691,2.115562607,2.146117243,2.167337088,2.482212934,2.413809456,1.825564145,1.543166752,2.922204088,2.949765904,3.060817853,3.002193383,4.294953211,5.825030907,5.548888921,3.818320457,5.354988004,4.492460749,4.419193667,4.286773128,4.495113141,4.595836005,4.821583311,4.818253304,4.865066534,9.378659205,10.25713652,9.00708288,9.166354598,12.86329191,11.6500519,12.52836879,10.17957734,10.63871383,11.71275401,10.25732427,9.017508949,10.17972209,9.036231642,10.16539148,10.47217375,11.50754671,11.77446449,10.38320828,10.95620999,11.42674331,11.53156421,10.03103155,10.33037496,
Syrian Arab Republic,SYR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.993416146,0.965521255,0.89964524,0.826704622,1.087691861,1.230295495,1.366568082,1.45206088,1.438641671,1.771053009,1.604302372,1.745655515,1.999444033,2.283032414,2.469635122,2.151195708,2.166521674,2.658723744,2.52162912,2.3541472,2.623646894,2.781911868,2.680416099,2.672567352,2.73652904,2.771564038,2.898281967,2.810649065,2.908470215,2.785693251,2.758793664,2.698445131,2.62341018,2.570268836,2.619317632,3.125742296,3.135256456,3.113436641,3.081732386,2.8396773,2.788400769,2.564155464,2.0266907,1.439637213,1.331052278,1.318414602,1.284542734,1.394614461,1.463271366,1.329999989,1.214574514,1.172846125,1.126021957,1.084776815,
Turks and Caicos Islands,TCA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.564672666,0.556134863,0.659340659,0.65681445,0.557946756,0.6653257,0.585585586,0.626456876,0.607087392,0.58855735,0.555261766,0.518462317,0.470049415,0.436932275,0.461183705,0.441130133,0.442611407,0.453624168,0.464037123,0.464576074,0.427789185,0.414465664,0.393215112,0.366354045,0.355549359,0.33218177,0.310815097,0.309428467,0.331164304,0.322957848,0.945008009,0.939926441,1.257464679,1.274911401,1.225061253,1.40070035,1.695657366,1.994670727,2.140226784,2.284175178,2.461414304,1.808986578,1.80222243,1.9909072,2.165477889,2.182761918,2.29675062,2.209806329,2.201689165,2.511235695,1.982607128,2.152819221,2.133182106,2.231698342,
Chad,TCD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.041203618,0.040422177,0.039427194,0.039790171,0.0418551,0.042498213,0.043327954,0.044786453,0.044680038,0.049918054,0.048588702,0.04399509,0.039231965,0.040087324,0.019345331,0.022899105,0.038087483,0.046006948,0.025437278,0.024967412,0.039279051,0.045990155,0.037963407,0.019218162,0.021051235,0.020750271,0.020701453,0.02076824,0.020380811,0.020139358,0.028453636,0.027464402,0.028762009,0.041684966,0.045897011,0.046591374,0.046700934,0.051201715,0.042348158,0.041912755,0.042265732,0.053963164,0.092248897,0.096756435,0.098945088,0.109362469,0.1098338,0.138426254,0.139986734,0.141736194,0.124280981,0.122849813,0.135841619,0.133101686,
East Asia & Pacific (IDA & IBRD countries),TEA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.948949078,0.927963255,0.953571188,0.976613948,0.974717038,1.086242144,1.109457434,1.233307245,1.368190555,1.388456067,1.342437594,1.313595333,1.345592563,1.391903501,1.482576542,1.482099727,1.54659701,1.625850953,1.716522678,1.753547059,1.787162899,1.866095771,1.928692118,2.060387296,2.153528075,2.35259634,2.338300407,2.394654558,2.406046292,2.35726363,2.468467724,2.565224363,2.730123082,3.08459406,3.480931694,3.869464066,4.216930539,4.531475909,4.623959571,4.885382864,5.297168523,5.719864123,5.845534735,6.051095357,6.098136935,6.00912398,5.99322854,6.088361741,6.373819036,6.529117168,6.554556973,6.831522536,6.795996207,7.172984446,
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,8.164975582,8.118001786,8.456036122,8.881972772,9.194442246,9.594298513,9.878311573,10.03000661,10.57387762,10.63355909,10.83906128,10.57596576,10.55986766,10.57633965,10.60375785,10.6467867,10.82945495,11.06100428,11.10747573,10.98804093,11.39213033,10.91852601,9.974842281,9.110891222,8.216302652,8.031625416,7.791674301,7.396313664,7.314864483,7.326824999,7.428897648,7.400760508,7.441566916,7.79197617,7.799832631,7.823146083,8.106494092,8.230460742,8.240418399,7.603861584,7.988845283,8.336905562,8.215735483,7.990665641,7.69450736,7.540498445,7.563682541,7.72445732,7.900637658,7.896484854,7.642163039,8.157907411,8.147932794,8.189460444,
Togo,TGO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.155071359,0.16061426,0.175262495,0.149872445,0.135283626,0.153187536,0.132421158,0.170287954,0.180842932,0.196383335,0.176178937,0.165480546,0.18092854,0.127586995,0.136970395,0.125076611,0.180132087,0.189555293,0.180304116,0.177550097,0.18873346,0.169697441,0.125873455,0.097636266,0.176985702,0.16711133,0.246709161,0.179723727,0.215227057,0.270745434,0.243344552,0.213363368,0.221418683,0.258817863,0.241797255,0.224308429,0.203205368,0.196757,0.249465677,0.413714263,0.375011697,0.334982825,0.311559252,0.260972498,0.231998876,0.201586936,0.266521122,0.22593625,0.241391644,0.233697756,0.255533051,0.277077606,0.278346857,0.267896573,
Thailand,THA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.503623923,0.492319611,0.543893041,0.597104529,0.581569929,0.582342381,0.6505507,0.703102378,0.762753621,0.794495621,0.816790406,0.78803921,0.748083302,0.815807528,0.905512733,0.969201715,0.984228836,1.116376364,1.248825859,1.435610005,1.742192386,1.868970089,2.016747772,2.254427146,2.478374244,2.766944026,3.068531435,3.085870461,2.714568607,2.801378506,2.774582804,2.882773146,3.034655554,3.127484751,3.377601009,3.471456473,3.497249349,3.543681318,3.532948841,3.404862342,3.591217351,3.574268647,3.812528463,3.950864766,3.878392056,3.965614507,3.895124461,3.891777294,3.847028358,3.976937477,3.83072746,3.729278541,3.845649053,3.82358005,
Tajikistan,TJK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.771744146,2.698560537,2.741628413,2.772872709,2.803550249,2.908181931,2.886152727,2.873922368,2.860840417,2.846196105,2.895659252,2.829943476,2.763786939,2.726394743,2.637707906,2.668238146,2.677709094,2.630075891,2.580670261,2.521752816,2.282446662,2.099056072,1.514603321,1.012857134,0.616029751,0.511987391,0.445147904,0.484785488,0.520562393,0.482526009,0.443057663,0.427897406,0.421837053,0.422943347,0.493612665,0.460798415,0.494433917,0.562959615,0.516542904,0.407183758,0.401312522,0.393902197,0.436980695,0.437376258,0.56590951,0.589043758,0.644658006,0.76312362,0.881455515,0.948586805,0.96276557,0.940953804,0.901944585,0.895897986,
Turkmenistan,TKM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,8.604965531,8.394674227,8.598313598,8.755465708,8.949156835,9.518233603,9.512917815,9.605106504,10.06265867,10.13962682,10.59200206,10.64885059,10.65211617,10.67789306,10.75680096,10.81198842,10.85611515,10.85320577,10.79013295,10.71261139,12.15079023,10.04495974,7.169969546,6.657264507,8.249985061,8.209027337,7.338022557,7.264367392,7.393072951,8.583936049,8.584349279,8.616807642,9.061687212,9.899863586,10.35137905,10.47007308,10.67747792,11.59150778,11.58785107,10.02076091,11.07988058,11.63699584,11.75777897,10.98985561,10.40010811,10.54313464,10.31386433,10.08072615,9.73066884,9.623638878,9.597445263,9.206049653,9.214041728,8.960317135,
